BRANCH_ID|CUST_SHIP_ID|CUST_NAME|CUST_ADDR1|CUST_ADDR2|CUST_CITY|CUST_POSTAL_CODE|CUST_TYPE_ID|CUST_SHIP_ID_ORACLE|
32|3202434|APT. MIFTNAH FARIDH|JL. KIJANG NO. 64 C||MAKASSAR||A1|311787|
52||APT. MILA FARMA  - PUNGE JURONG|JL. SULTAN ISKANDAR MUDA NO. 42||PUNGE JURONG - BANDA ACEH||A1|376472|
29|2903154|APT. MILLENIA FARMA|JL. KERAMAT LUMBANG NO.69||SAMBAS||A1|324453|
52|5200621|APT. MILLENNIUM (MAULINA) - MATANG GLP DUA|JL. MEDAN - BANDA ACEH NO. 42 - GAMPONG MEUNASAH DAYAH||MATANG GEULUMPANG DUA - BIREUEN||A1|284219|
30|3003078|APT. MIM|JL. BUNG TOMO RT.26 KEL. SUNGAI KELEDANG SAMARINDA SEBRANG||SAMARINDA||A1|318347|
30||APT. MIM|JL. BUNG TOMO RT.26 KEL. SUNGAI KELEDANG SAMARINDA SEBRANG||SAMARINDA||A1|332473|
29|2903318|APT. MIMI|JL. ADIWIJAYA RT.004/RW.002||MEMPAWAH||A1|324638|
32|3206527|APT. MIMI|JL. SAM RATULANGI NO.209||BULUKUMBA||A1|312246|
52|5201125|APT. MINA FARMA (SYARIFAH FITRIA ULFA) - SIMPANG P|JL. NASIONAL MEULABOH - TAPAK TUAN KM. 264.9 - GAMPONG SIMPANG PEUT||SIMPANG PEUT - NAGAN RAYA||A1|283753|
32|3206371|APT. MINA MEDIKA|JL. DR. RATULANGI NO.28 B RT.001 RW 004 KEL. KUNJUNG MAE||MAKASSAR||A1|312256|
36|3600105|APT. MINANG|JL.BELAKANG OLO NO. 36||PADANG||A1|291139|
32|3206339|APT. MIRACLE|JL BOTOLEMPANGAN NO 60/66||MAKASSAR||A1|312433|
45|4500987|APT. MITRA|JL. JALAN P. SABANG NO. 3 POSO||POSO||A1|304881|
29|2900561|APT. MITRA|JL. JEND. URIP NO. 85 A||PONTIANAK||A1|324388|
53|5300735|APT. MITRA|RUKO KUDA PUTIH BLOK C NO.5 KEL. SEI PANAS KEC. BATAM||BATAM||A1|287265|
53||APT. MITRA|RUKO KUDA PUTIH BLOK C NO.5 KEL. SEI PANAS KEC. BATAM||BATAM||A1|380299|
35|3504034|APT. MITRA (MARSANI)|JL. SERMA ZAKARIA NO.483 RT.009 RW.003 KEL. PASAR BARU||BATURAJA||A1|299340|
30|3003557|APT. MITRA BERSAMA|JL. ABUL HASAN  NO.4 RT.8 KEL. PASAR PAGI||SAMARINDA||A1|318338|
26|2607465|APT. MITRA CUKIR|JL. RAYA KEDIRI NO.103||JOMBANG||A1|264850|
26|2600316|APT. MITRA FARMA|JL. KRANGGAN 57||SURABAYA||A1|264580|
30|3002736|APT. MITRA FARMA|JL. PROPINSI RT.14 NO.1 KEL. NENANG KEC. PENAJAM KAB PPU||PENAJAM||A1|318376|
29|2903690|APT. MITRA FARMA|JL. R.SUPRAPTO NO.141 RT.040/ RW.05||KETAPANG||A1|325141|
36|3602844|APT. MITRA FARMA|JL. VETERAN NO. 1 B||PAYAKUMBUH||A1|291225|
53|5300676|APT. MITRA FARMA|RUKO BUANA NIAGA BLOK CC NO.11-12 TEMBESI SAGULUNG||BATAM||A1|287366|
53|5300869|APT. MITRA FARMA II|KOMPLEK RUKO NUSA BALI LOK H NO 01 KEL BALOI INDAH||BATAM||A1|287345|
53||APT. MITRA FARMA TIBAN|KOMP. JAYA PERMATA BATAM BLOK B NO 3A TIBAN CENTER KEL. TIBAN INDAH KEC. SEKUPANG||BATAM||A1|349937|
53|5300317|APT. MITRA HUSADA|JL. PERMAISURI KEL. TANJUNG UBAN SELATAN KEC. BINTAN UTARA||BINTAN||A1|287393|
36|3604549|APT. MITRA KELUARGA|JL. SOEKARNO HATTA NO.25 RT. 01/05 KEL. AUR TAJUNGKANG TANGAH SAWAH||BUKITTINGGI||A1|291851|
52||APT. MITRA KELUARGA (MUHAMMAD HIDAYAT) - MATANG GLUMPANG DUA|APT. MITRA KELUARGA - JL. BANDA ACEH-MEDAN KM. 227 NO. 5||APT. MITRA KELUARGA (MUHAMMAD HIDAYAT) - MATANG GLUMPANG DUA||A1|303819|
29|2904010|APT. MITRA KUALA|JL. KH.ABDURRAHMAN WAHID NO.12||PONTIANAK||A1|325048|
36|3603853|APT. MITRA MEDIKA|JL. IMAM BONJOL NO.55 RT V||PADANG PANJANG||A1|291411|
29|2903159|APT. MITRA PALMA|JL. HUSEIN HAMZAH||PONTIANAK||A1|324745|
36|3601610|APT. MITRA PATTIMURA|JL. KH. AHMAD DAHLAN NO. 115||SOLOK||A1|291619|
30|3003561|APT. MITRA RS|JL HAMM RIFADDIN RT 24 KEL HARAPAN BARU KEC LOA JANAN||SAMARINDA||A1|317633|
30|3003392|APT. MITRA SAHABAT|JL. A.YANI RUKO CTC BLOK A NO.03 RT.018 TEMINDUNG PERMAI SUNGAI PINANG||SAMARINDA||A1|318446|
30|3003247|APT. MITRA SEHAT|JL A. YANI 2 RT. 34||SAMARINDA||A1|317906|
24||APT. MITRA SEHAT|JL. ABDULRAHMAN SALEH NO. 23||SEMARANG||A1|333064|
29|2902670|APT. MITRA SEHAT|JL. PENDIDIKAN DESA||SAMBAS||A1|324821|
35|3502815|APT. MIZAN|JL. D.I. PANJAITAN NO. 07 KEL. PLAJU ULU KEC. PLAJU||PALEMBANG||A1|299023|
30||APT. MJS|JL PROPINSI KM 18 KEL. PETUNG KEC. PENAJAM||PENAJAM PASIR UTARA||A1|382371|
29|2903314|APT. MK FARMA|JL. PANGLIMA AIM NO.89||PONTIANAK||A1|324636|
53|5300056|APT. MOGA FARMA|KOMPLEK PUSAT NIAGA BENGKONG MAS BLOK B NO 03 A||BATAM||A1|287406|
45|4501492|APT. MOIKO FARMA|JL. TADULAKO NO.488 BETELEME||MOROWALI||A1|305003|
26|2606430|APT. MOJOWARNO|JL. MERDEKA NO. 113 RT 005 / RW 002||JOMBANG||R1|263908|
45|4500616|APT. MOLOLULI|JL.KATAMSO BLOK B NO.4-5 KOMP. PASAR SENTRAL||LUWUK||A1|304926|
35|3504392|APT. MOMONA|JL. BETUNG - JAMBI LK. IV NO.033-B RT.028 RW.08 KEC. BETUNG||BANYUASIN||A1|298489|
36|3604673|APT. MONICA|JL. KSATRIA PETAK 32||PADANG||A1|291568|
53|5300582|APT. MORRELA|JL. SRIWIJAYA KOMP PURI BUANA NO. 1-2 PELITA LUBUK BAJA||BATAM||A1|287523|
24|2404033|APT. MRANGGEN|JL. RAYA BANDUNGREJO NO.153 RT 001 RW 006||DEMAK||A1|248103|
23|2302928|APT. MU'AFI FARMA|JL.JEND SUDIRMAN NO.128||INDRAMAYU||A1|238556|
53|5300429|APT. MUARA|JL. DR. SUTOMO NO.15 RT.01 RW.01 KAMPUNG BARU TJ. PINANG BARAT||TANJUNG PINANG||A1|287381|
52|5201018|APT. MUDAH REZEKI (SUSANTI) - LHOKSEUMAWE|JL. MERDEKA NO. 23 A - GAMPONG SIMPANG EMPAT||GP. SIMPANG EMPAT - LHOKSEUMAWE||A1|283758|
32|3200771|APT. MUJARAB FARMA|JL. PERINTIS KEMERDEKAAN NO. 29||MAKASSAR||A1|311227|
28||APT. MUJI WARAS|JL. RAYA SAMBI NO. 98 A||KEDIRI||A1|276014|
30||APT. MULAWARMAN|JL AMPERA RT.24 RAWA MAKMUR PALARAN||SAMARINDA||A1|374435|
30|3002364|APT. MULAWARMAN|JL. MULAWARMAN NO.46 RT.47 MANGGAR BPP TIMUR||BALIKPAPAN||A1|317459|
29|2903034|APT. MULIA|JL. JEND. URIP NO.81||PONTIANAK||A1|324449|
23||APT. MULIA|JL. KEDUANAN-KARANGWANGI BLOK WARENG RT 007 RW 004 DESA KARANGWANGI KEC DEPOK||KAB. CIREBON||A1|354296|
36|3603982|APT. MULIA|JL. PASAR BARU NO.66||PADANG||A1|291377|
36|3604816|APT. MULIA|JL. RAYA PASAR SURANTIH KEC. SUTERA||PESISIR SELATAN||A1|291792|
30|3001566|APT. MULIA FARMA|JL. IR. SUTAMI BLOK LL NO. 1||SAMARINDA||A1|317849|
29|2903366|APT. MULIA FARMA|JL. YC OEVANG OERAY||SINTANG||A1|324730|
35|3500969|APT. MULIA FARMA|JL.SOEKARNO HATTA NO.10||PANGKAL PINANG||A1|298951|
36|3604582|APT. MULTAZAM|JL. K.H. ANAS KARIM NO.61 RT.1 KELURAHAN KAMPUNG MANGGIS||PADANG PANJANG||A1|291958|
36|3602796|APT. MULTAZAM|JL.JEND SUDIRMAN NO.5||BUKITTINGGI||A1|291218|
32|3205201|APT. MULYA|JL. SAMUDRA NO.70 BARANDASI KEC. LAU||MAROS||A1|311594|
32|3206442|APT. MULYA II/ ALIMUDIN|JL. KUBIS KEL. MAPPASAILE||PANGKEP||A1|311530|
32|3206730|APT. MULYA SANGGALEA/NURDIANA K|JL POROS MKS MAROS LINGK SANGGALEA TAROADA||MAROS||A1|311516|
34|3404368|APT. MUNCUL|JL. RAYA KOTA GAJAHGAJAH GUNUNG SUGIH RT.029 RW.014||BANDAR LAMPUNG||A1|300616|
23||APT. MUNDU FARMA|JL. LUWUNG-MUNDU BLOK RANDULAWANG RT 001 RW 001 DESA LUWUNG KEC MUNDU||KAB. CIREBON||A1|354564|
29|2903176|APT. MURA|JL. KOM YOS SUDARSO||PUTUSSIBAU||A1|324788|
35|3502807|APT. MURA FARMA|JL. JEND. SUDIRMAN NO. 10 RT 11U ULU KEC. LUBUK LINGGAU DARAT II||LUBUK LINGGAU||A1|299001|
32|3206521|APT. MURA REJEKI/ EDY KELENG|JL. MONGINSIDI NO.55 A||MAKASSAR||A1|312229|
32|3205599|APT. MURAH FARMA / RINI LISA ARING|JL. ATTANG BENTENG NO.23-A KEL. BOTTO||SOPPENG||A1|311713|
35|3505256|APT. MURBAY|JL. KH. AHMAD DAHLAN SIMPANG 4 JM KEL BALAI AGUNG KEC SEKAYU||MUSI BANYUASIN||A1|298688|
30|3000706|APT. MURNI|JL. KH. ABUL HASAN NO.35||SAMARINDA||A1|317844|
29|2902370|APT. MURNI|JL. SEI. RAYA DALAM NO. 4||PONTIANAL||A1|324397|
45|4500544|APT. MURNI FARMA|JL. KIMAJA NO. 74||PALU||A1|304857|
36|3601163|APT. MURNI JAYA|JL. JONI ANWAR NO. 5 A||PADANG||A1|291444|
35|3500102|APT. MUSI|JL. PASAR 16 ILIR NO.97||PALEMBANG||D1|298816|
30|3000147|APT. MUSTANG|JL. P. KALIMANTAN NO. 59 D||SAMARINDA||A1|317750|
30|3000147|APT. MUSTANG|JL. P. KALIMANTAN NO. 63||SAMARINDA||A1|317750|
36|3601335|APT. MUSTAQIM|JL. KSATRIA TARANDAM BLOK II / B NO. 3||PADANG||A1|291656|
45|4501663|APT. MUSTIKA|JL. GUNUNG BULILI KAWATUNA||PALU||A1|305097|
26|2600154|APT. MUSTIKA JAYA I|JL.KH.MANSYUR 142.||SURABAYA||D1|263259|
36|3600306|APT. MUTIA|JL.TALUAK NO. 06 SIMP JAMBU AIR||BUKIT TINGGI||A1|291172|
35|3502324|APT. MUTIARA|JL. JEND. SUDIRMAN NO. 375||LUBUK LINGGAU||A1|299088|
35|3504777|APT. MUTIARA|JL. KEBUMEN DARAT NO.917-A RT.012 RW.004 KELURAHAN 16 ILIR||PALEMBANG||A1|298306|
53||APT. MUTIARA|RUKO BOTANIA GARDEN BLOK B5 NO 2 KEL. BELIAN KEC BATAM KOTA||BATAM||A1|296123|
52|5200318|APT. MUTIARA (IBRAHIM HASYIM. DRS) - SEUTUI|JL. TEUKU UMAR NO. 226 - GAMPONG SEUTUI||SEUTUI - BANDA ACEH||A1|283932|
53|5300898|APT. MUTIARA 7|KOMPLEK BOTANIA 2 BLOK B6 NO 6||BATAM||A1|287383|
53|5300611|APT. MUTIARA F2Z|APT. MUTIARA F2Z RUKO MEGA LEGENDA BLK B3 NO.05 BALOI PERMAI||BATAM||A1|287243|
53||APT. MUTIARA F2Z|RUKO MEGA LEGENDA BLK B3 NO.05 BALOI PERMAI||BATAM||A1|352804|
52||APT. MUTIARA FARMA (ISKANDAR TEUKU AHMAD) - ULEE KARENG|JL. T. ISKANDAR NO.07 SP. ILIE||SIMPANG ILIE - ULEE KARENG||A1|323372|
45|4501317|APT. MUTIARA MEDIKA|JL. DR. WAHIDIN SUDIROHUSODO||BUOL||A1|305035|
36|3603521|APT. MY LOVELY CHILD|JL. PERINTIS KEMERDEKAAN NO.19 RT.02 RW.01||PADANG||A1|292288|
24||APT. MY TAMARA|JL.KOL.SUNANDAR NO.67||PATI||A1|265835|
53|5300778|APT. N21|RUKO KARA JUNCTION BLOK B NO.6||BATAM||A1|287448|
32|3205721|APT. NABILA FARMA / ASMANI|JL. SANGKURUWIRA DS. BAWALIPU||LUWU TIMUR||A1|312109|
23||APT. NABILA PASAR MINGGU|JL. OTISTA NO.13-A PALIMANAN||CIREBON||A1|239833|
34|3404369|APT. NAISYA|JL. BUDI UTOMO NO.37 RT/RW : 002/006 KEL. MARGOREJO||METRO||A1|300633|
45||APT. NAMIRA FARMA|JL. PUEBONGO II POROS PALU - BANGGA||PALU||A1|329457|
53|5300849|APT. NAOMI FARMA|JL LAKSAMANA BINTAN RUKO MOQ NO 03 SUNGAI PANAS||BATAM||A1|287533|
53||APT. NAOMI FARMA (BATU AJI)|RUKO PURI NIAGA BLK FF NO.12 BATUAJI||BATAM||A1|344491|
53||APT. NAOMI FARMA (SUNGAI PANAS)|JL. LAKSAMANA BINTAN RUKO MOQ NO 03 SUNGAI PANAS||BATAM||A1|344628|
53|5300877|APT. NARRA FARMA|RUKO AKU TAHU I BLOK EE NO.10-11 SEI PANAS||BATAM||A1|287257|
53|5300624|APT. NASIFA FARMA|BOTANIA GARDEN BLK D2 NO.02 BATAM CENTRE||BATAM||A1|287549|
32|3200874|APT. NATURAL ESTHETIK|JL. ANDALAS NO.182||MAKASSAR||A1|311281|
36|3602891|APT. NAUFAL|JL. ANDALAS RAYA NO. 125||PADANG||A1|291313|
26||APT. NAURIS|JL. JAMALUDDIN NO. 9 RT/2RW 002/002||MADURA||R1|336876|
53|5300677|APT. NAYA FARMA|JL. RAJA USMAN BATU LIPAI RT.002/RW.001 BARAN TIMUR MERAL||KARIMUN||A1|287303|
35|3503439|APT. NAYLA|JL. JEND. A. YANI NO.383 KEL.16 ULU KEC. SU 1||PALEMBANG||A1|299246|
52|5200187|APT. NAZAR (NAZARUDDIN) - BANDA ACEH|JL. TEUKU ISKANDAR NO. 14 - GAMPONG LAMGLUMPANG||ULEE KARENG - BANDA ACEH||A1|283910|
32|3206355|APT. NAZWAN FARMA/ SURIA NENGSI SFARM.APT|JL. JEND. AHMAD YANI NO.9 KM.3||PARE-PARE||A1|311478|
35|3504974|APT. NEO GALAXY|JL MAWAR NO 14 RT 03 RW 01 KEL 20 ILIR D-III||PALEMBANG||A1|299221|
35||APT. NEO MILENIUM|JL. PADAT KARYA NO 01 RT016 RW 004 KEL SRIMULYA KEC SEMATANG BORANG||PALEMBANG||A1|328934|
53|5300685|APT. NEW BIO FARM|KAMPUNG TUA BENGKONG SADAI BLOK G NO.03 BENGKONG||BATAM||A1|287258|
32|3203973|APT. NEW CAHAYA|JL. SANGIR NO. 144||MAKASSAR||A1|311933|
29|2904029|APT. NEW ESSA MEDIKA|JL. PROVINSI SINTANG NANGA PINOH||NANGA PINOH MELAWI||A1|325082|
53||APT. NEW PROKITA|KOMP. RUKO PALM REGENCY BLOK B NO 5 KEL BALOI PERMAI KEC BATAM KOTA||BATAM||A1|330394|
26|2608905|APT. NGUDI RAHAYU|TAWANGSARI BARAT RT.19 RW.04 NO.1 TAMAN||SIDOARJO||A1|263412|
24||APT. NGUDI WALUYO|JL.DIPONEGORO NO.186 RT.001 RW.004||SEMARANG||A1|265827|
36|3602894|APT. NIA|JL. KSATRIA NO. 2 PETAK 7||PADANG||A1|291314|
30|3002742|APT. NIAGA|JL. NIAGA RT.12 NO.7A KEL. KARANG BALIK KEC. TARAKAN BARAT||TARAKAN||A1|318412|
30||APT. NIAR|JL SYARIFUDDIN YOES NO.17 RT.41||BALIKPAPAN||A1|333757|
30|3001558|APT. NIDA|JL. KAPTEN PIERE TENDEAN RT. V NO.5 MELAK||KUTAI BARAT||A1|317831|
45|4501319|APT. NIRWANA FARMA|DESA SAMPEANTABA KEC. WITA PONDA KAB. MOROWALI||MOROWALI||A1|305036|
23||APT. NISRIN FARMA|JL. SUKAMELANG DESA SUKAMELANG KEC KROYA||KAB. INDRAMAYU||A1|322317|
35|3500856|APT. NITA|JL.S.PARMAN NO.188 RT.09 RW.03||BENGKULU||A1|299080|
53|5300592|APT. NONGSA FARMA|KAMPUNG TUA BATU BESAR JLN. MUHAMMAD NO.3. NONGSA||BATAM||A1|287339|
53||APT. NONGSA FARMA|KAMPUNG TUA BATU BESAR JLN. MUHAMMAD NO.3. NONGSA||BATAM||A1|359105|
45|4500161|APT. NOVITA|JL. IMAM BONJOL NO. 19||PALU||A1|304786|
32|3200977|APT. NUANSA HUSADA|JL. PONGTIKU NO. 126||MAKASSAR||A1|312002|
30|3003161|APT. NUR AKBAR|JL. PALANG MERAH NO. 18 NO.18 RT.42||SAMARINDA||A1|318064|
35|3504943|APT. NUR RAIHAN|JL. LINGKAR ISTANA THE ISTANA 1A RT.52 RW.11 DEMANG LEBAR DAUN||PALEMBANG||A1|298222|
30|3002498|APT. NUR SYIFA|JL. SULTAN HASANUDIN RT.02 SIMPANG RAYA KEC. BARONG TONGKOK||MELAK||A1|317519|
23||APT. NUR ZAVIE|JL. BAKUNG-LEMAHTAMBA BLOK JATISURA RT 034 RW 008 DESA BAKUNG LOR KEC JAMBLANG||KAB. CIREBON||A1|326065|
32|3202469|APT. NURHIDAYAH FARMA|JL. SUNGAI MUSI NO.3||BONE||A1|311835|
36|3603356|APT. NURI|JL. TUGU PERJUANGAN KOMP. PERTOKOAN NITRA UTAMA NO.6||PARIAMAN||A1|292311|
24||APT. NURI JAYA|JL. SEDAYU TUGU SEMBUNGHARJO||SEMARANG||A1|315192|
30||APT. NURMALA|JL. ANGGUR RT.10 NO.260 TANJUNG REDEB||Berau||A1|321707|
32|3203561|APT. NURWAHYU FARMA|JL. MAWAR KEL. PA'DOANG-DOANGAN KEC. PANGKAJENE KAB. PANGKEP||PANGKEP||A1|311375|
30|3002663|APT. NUSANTARA|JL PERUM BORNEO PARADISO KOMP RUKO MAPPLE BLOK D-5 RT.24 KEL SEPINGGAN||BALIKPAPAN||A1|318278|
36|3603605|APT. NUSANTARA|JL. MURADI NO.9||SUNGAI PENUH||A1|292143|
45|4500156|APT. NUSANTARA|JL.MOH.HATTA NO.18||PALU||A1|304783|
32|3201154|APT. NUSANTARA FARMA|JL. KH.WAHID HASIM NO. 65||GOWA||A1|311918|
32|3203157|APT. NUSANTARA JAYA FARMA|JL. CAKALANG NO. 66||PINRANG||A1|311358|
36|3604763|APT. OBINDO|JL. GAJAH MADA NO. 16 GUNUNG PANGILUN||PADANG||A1|291547|
26|2605586|APT. OKKY|JL TANJUNG SADARI NO 41||SURABAYA||A1|263851|
53|5300874|APT. OMMA|JL. PEMBANGUNAN WINDSOR PHASE I BLOK 2 LANTAI 1 NO.20||BATAM||A1|287266|
35|3504958|APT. ORCHID|PASAR 16 ILIR LT.III NO 171-172-173-185 RT.01 RW 01 16 ILIR TIMUR I||PALEMBANG||A1|298234|
30|3002970|APT. OTISTA|JL OTTO ISKANDARDINATA NO 12-13 KEL SUNGAI DAMA KEC SMD ILIR||SAMARINDA||A1|317817|
35||APT. PADANG LALANG|APT. PADANG LALANG||PRABUMULIH||A1|349803|
53|5300027|APT. PADMA KUSUMA|JL.LAKSAMANA BINTAN||BATAM||A1|287548|
32|3206649|APT. PAEDIATRICA/ MARLINA M|JL. BASO KALAKA KEL. BIRINGERE KEC SINJAI UTARA||SINJAI||A1|311758|
30|3003479|APT. PAHLAWAN|JL PAHLAWAN RT 27 KEL DADIMULYA||SAMARINDA||A1|317563|
43|4300933|APT. PALA RAYA|JL. PALA RAYA NO. 11A MEJASEM||TEGAL||R1|244113|
30||APT. PALARAN|JL. TRIKORA RT 13 RAWA MAKMUR KEC PALARAN||SAMARINDA||A1|329614|
30|3003142|APT. PANACEA|KOMP BALIKPAPAN BARU BLOK AB2 NO 17||BALIKPAPAN||A1|317894|
53|5300878|APT. PANACEA|RUKO TIBAN BUKIT ASRI BLOK A NO. 1-4 TIBAN BARU||BATAM||A1|287444|
32|3200852|APT. PANAIKANG FARMA|JL. PERINTIS KEMERDEKAAN NO.25||MAKASSAR||A1|311262|
45|4500121|APT. PANCAR|JL.ST.HASANUDDIN 21||PALU||A1|304837|
24||APT. PANDAK|JLN. KUDUS - MURIA KM.18||KUDUS||A1|376044|
35|3502583|APT. PANDEAN|JL.HADIN EFFENDI NO.224 PASAR BARAT PRABUMULIH||PRABUMULIH||A1|298911|
28||APT. PANDU|BUGIS KRAJAN RT.007 RW.003||KAB. MALANG||A1|354497|
35|3500850|APT. PANGKAL MANDIRI|JL.JEND.SUDIRMAN 10||PANGKAL PINANG||A1|299082|
26|2606277|APT. PANGSUD|JL. PANGLIMA SUDIRMAN NO. 68||BOJONEGORO||D2|263781|
35|3504973|APT. PAPUA|JL PASAR BARU NO 309 B RT 12 RW 04 16 ILIR ILIR TIMUR I||PALEMBANG||A1|299217|
35|3503400|APT. PAPUA|JL. PASAR BARU NO.934 RT.12 RW.04 KEL. 16 ILIR||PALEMBANG||A1|299216|
26|2606233|APT. PASYHA|JL BALAS KLUMPRIK NO 43||SURABAYA||A1|263752|
52||APT. PATENT (MUHAMMAD HIDAYAT) - BIREUEN|APT. PATENT - JL. TEUKU PANGLIMA POLEM (ANDALAS) NO.||APT. PATENT (MUHAMMAD HIDAYAT) - BIREUEN||A1|303742|
35|3500146|APT. PATENT FARMA|JL. SUPRAPTO NO.107 RT.01||BENGKULU||A1|298918|
36|3603486|APT. PATIMURA|JL RAUDHAH BLOK E-3 RT.006 RW.001 KAMPUNG LAPAI NANGGALO||PADANG||A1|292227|
24||APT. PATIMURA|JL. PATIMURA NO 17 A MAPAGAN||KAB SEMARANG||A1|327813|
30|3001458|APT. PATIMURA|JL. PATIMURA NO. 289 KEL. BOGA||SAMARINDA||A1|318099|
45|4500632|APT. PATRA|JL. TRANS SULAWESI NO. 35||PARIGI||A1|304860|
45|4500169|APT. PELANGI|JL BASUKI RAHMAT 183||PALU||A1|304791|
32|3204074|APT. PELANGI|JL. A. PAGGARU NO.43||SENGKANG||A1|311670|
29|2902702|APT. PELANGI|JL. PROF.M.YAMIN NO.99B||PONTIANAK||A1|324904|
30|3003340|APT. PELANGI JAYA|JL. DR. SUTOMO NO.42 RT.40 SIDODADI||SAMARINDA||A1|317882|
36|3601816|APT. PELENGKAP|JL. DR. MOH. HATTA NO. 17||LUBUK BASUNG||R7|291612|
35|3505386|APT. PELENGKAP FARMA|JL. SITI KHADIJAH RT.08 KEL GUNUNG ALAM KEC ARGA MAKMUR||BENGKULU UTARA||A1|298736|
36|3603404|APT. PELENGKAP RSU BATUSANGKAR|JL. BUNDO KANDUANG NO.1||BATUSANGKAR||R7|292139|
45|4500128|APT. PELITA|JL.WOLTER MONGINSIDI NO. 37||PALU||A1|304856|
28||APT. PELITA|WAHID HASYIM NO. 97 RT.015 RW.002||KEDIRI||A1|275992|
30||APT. PELITA FARMA|JL RUHUI RAHAYU RSS DAMAI III BLOK E1 NO.18 GN BAHAGIA KEL GN BAHAGIA BALIKPAPAN SELATAN||BALIKPAPAN||A1|384891|
32|3200759|APT. PELITA FARMA|JL. SANGIR NO. 25||MAKASSAR||A1|311222|
28|2800935|APT. PELITA SARI|JL.LETJEND SUTOYO 31||MALANG||A1|267937|
29|2900974|APT. PEMANGKAT|JL. MOCH. HAMBAL NO. 27||PEMANGKAT||A1|324425|
24||APT. PEMUDA REMBANG|JL. PEMUDA NO 58||REMBANG||A1|271771|
35|3504764|APT. PENAWAR|JL. PAHLAWAN KEMARUNG KEL. PASAR BARU KEC BATURAJA TIMUR||BATURAJA||A1|298303|
36|3603584|APT. PENERANG|PADANG TAE NAG AMPING PARAK KEC. SUTERA||PESISIR SELATAN||A1|292344|
32|3203934|APT. PERDOS|KOMPLEKS YAYASAN GUBERNUR NO.10||MAKASSAR||A1|311930|
32|3202884|APT. PERINTIS|JL. PERINTIS KEMERDEKAAN KM. 8 NO. 1||MAKASSAR||A1|312011|
45|4501218|APT. PERMATA|JL. BASUKI RAHMAT NO.33||PALU||A1|305216|
36|3603177|APT. PERMATA BUNDA|JL. ADINEGORO NO. 1 BY PASS K.T.K LUBUK SIKARAH||SOLOK||A1|291281|
29|2902507|APT. PERMATA BUNDA|JL. GST .M.TAUFIK NO. 17 RT 001/ RW 015||MEMPAWAH HILIR||A1|324527|
36|3604817|APT. PERMATA BUNDA|JL. KS TUBUN NO.4 KELURAHAN KAMPUNG JAWA I KEC. PARIAMAN TENGAH||PARIAMAN||A1|291745|
32|3203911|APT. PERMATA HATI|JL. TAMALANREA RAYA BLK.10 M NO.9||MAKASSAR||A1|311869|
30|3003616|APT. PERMATA MEDIKA|JL. BUNG TOMO RT.3 NO.4B KEL. SUNGAI KELEDANG||SAMARINDA||A1|318380|
32|3206377|APT. PERRENIAL/ ARFIANA ANAS|JL. LAIKANG||MAKASSAR||A1|312318|
03||APT. PERSADA|PASAR LAMA CIKARANG BLOK B NO. 5 KARANG ASIH CIKARANG UTARA||BEKASI||A1|143235|
23||APT. PERUM|JL. BANDUNG UNGU TAMAN KALIJAGA NO.15B KEL. KALIJAGA KEC. HARJAMUKTI||KOTA CIREBON||A1|286260|
29|2903733|APT. PERUM|JL. KOMYOS SUDARSO NO.118 RT.003 RW.016||PONTIANAK||A1|324975|
52|5200335|APT. PEUNAWA RAHMAT - 1|JL. GAJAH MADA NO. 45 - GAMPONG DRIEN RAMPAK||MEULABOH - ACEH BARAT||A1|283699|
52|5200335|APT. PEUNAWA RAHMAT - MEULABOH|JL. GAJAH MADA NO. 45 - GAMPONG DRIEN RAMPAK||MEULABOH - ACEH BARAT||A1|283699|
29|2903783|APT. PHARMACARE|JL. KOLONEL SUGIONO NO.102||SINTANG||A1|325075|
45|4500949|APT. PHARMINDA|JL. VETERAN NO.38 B||PALU||A1|304903|
23|2303743|APT. PILANG|JL. PILANG RAYA NO.110 RT/RW 01/02||CIREBON||A1|238641|
53||APT. PINANG MEDIKA|JL. HANDJOYO PUTRO RUKO GEISHA NO A/4 KEL. BATU 9 KEC. TANJUNG PINANG||TANJUNG PINANG||A1|365209|
52||APT. PINEUNG (CUT JASWANITA EKA PUTRI) - GAMPONG PINEUNG|JL. TGK. CHIK DIPINEUNG 3||KAMPONG PINEUNG||A1|332460|
53|5300847|APT. PIONSAKTI|KOMPLEK RUKO ROYAL SINCOM BLOK D NO.06||BATAM||A1|287524|
35|3500602|APT. PLAJU|JL. D.I. PANJAITAN NO. 06||PALEMBANG||D1|299055|
32|3204111|APT. PLATINUM FARMA|JL. ABD. DG. SIRUA NO.172||MAKASSAR||A1|312399|
32|3205148|APT. PLUS TAMALANREA|JL. P. KEMERDEKAAN KM.14 NO.202 DAYA MKS||MAKASSAR||A1|312412|
30|3000143|APT. PMI FARMA|JL. YOS SUDARSO III NO. 1||SANGATTA||A1|317748|
24||APT. PODO MORO FARMA|JL. RAYA KRASAK (DEPAN SMPN 1 PECANGAAN)||JEPARA||A1|379549|
03|300931|APT. PONDOK KELAPA|JL.PONDOK KELAPA (PTB) NO.2 BLOK A-VIII(APT PONDOK KELAPA)||||A1|3474|
